,strategy,building_type,mape_overall,mape,params,features,combination_idx
2473,all_domain,residential,15.35738943852941,18.83613759286909,"{'iterations': 300, 'depth': 6, 'rate': 0.05, 'subsample': 1.0, 'bylevel': 0.9, 'reg': 3, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",274
2474,all_domain,non_residential,15.35738943852941,11.87864128418973,"{'iterations': 300, 'depth': 6, 'rate': 0.05, 'subsample': 1.0, 'bylevel': 0.9, 'reg': 3, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",274
2475,within_domain,all,13.005514195132458,,"{'iterations': 300, 'depth': 6, 'rate': 0.05, 'subsample': 1.0, 'bylevel': 0.9, 'reg': 5, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",275
2476,within_domain,residential,13.005514195132458,14.167857030536627,"{'iterations': 300, 'depth': 6, 'rate': 0.05, 'subsample': 1.0, 'bylevel': 0.9, 'reg': 5, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",275
2477,within_domain,non_residential,13.005514195132458,11.843171359728288,"{'iterations': 300, 'depth': 6, 'rate': 0.05, 'subsample': 1.0, 'bylevel': 0.9, 'reg': 5, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",275
2478,cross_domain,all,21.284618767093434,,"{'iterations': 300, 'depth': 6, 'rate': 0.05, 'subsample': 1.0, 'bylevel': 0.9, 'reg': 5, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",275
2479,cross_domain,residential,21.284618767093434,24.482048804801977,"{'iterations': 300, 'depth': 6, 'rate': 0.05, 'subsample': 1.0, 'bylevel': 0.9, 'reg': 5, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",275
2480,cross_domain,non_residential,21.284618767093434,18.08718872938489,"{'iterations': 300, 'depth': 6, 'rate': 0.05, 'subsample': 1.0, 'bylevel': 0.9, 'reg': 5, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",275
2481,all_domain,all,14.892180930267138,,"{'iterations': 300, 'depth': 6, 'rate': 0.05, 'subsample': 1.0, 'bylevel': 0.9, 'reg': 5, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",275
2482,all_domain,residential,14.892180930267138,18.083017562598958,"{'iterations': 300, 'depth': 6, 'rate': 0.05, 'subsample': 1.0, 'bylevel': 0.9, 'reg': 5, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",275
2483,all_domain,non_residential,14.892180930267138,11.701344297935318,"{'iterations': 300, 'depth': 6, 'rate': 0.05, 'subsample': 1.0, 'bylevel': 0.9, 'reg': 5, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",275
2484,within_domain,all,13.460003779919436,,"{'iterations': 300, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.7, 'reg': 1, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",276
2485,within_domain,residential,13.460003779919436,14.622870238588153,"{'iterations': 300, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.7, 'reg': 1, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",276
2486,within_domain,non_residential,13.460003779919436,12.297137321250721,"{'iterations': 300, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.7, 'reg': 1, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",276
2487,cross_domain,all,22.76054924373682,,"{'iterations': 300, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.7, 'reg': 1, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",276
2488,cross_domain,residential,22.76054924373682,25.068966189576663,"{'iterations': 300, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.7, 'reg': 1, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",276
2489,cross_domain,non_residential,22.76054924373682,20.45213229789697,"{'iterations': 300, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.7, 'reg': 1, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",276
2490,all_domain,all,15.266020361072737,,"{'iterations': 300, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.7, 'reg': 1, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",276
2491,all_domain,residential,15.266020361072737,19.23722142009864,"{'iterations': 300, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.7, 'reg': 1, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",276
2492,all_domain,non_residential,15.266020361072737,11.294819302046838,"{'iterations': 300, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.7, 'reg': 1, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",276
2493,within_domain,all,13.591156483268707,,"{'iterations': 300, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.7, 'reg': 3, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",277
2494,within_domain,residential,13.591156483268707,14.6890048504222,"{'iterations': 300, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.7, 'reg': 3, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",277
2495,within_domain,non_residential,13.591156483268707,12.493308116115212,"{'iterations': 300, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.7, 'reg': 3, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",277
2496,cross_domain,all,23.14698908374728,,"{'iterations': 300, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.7, 'reg': 3, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",277
2497,cross_domain,residential,23.14698908374728,25.308924438363384,"{'iterations': 300, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.7, 'reg': 3, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",277
2498,cross_domain,non_residential,23.14698908374728,20.985053729131177,"{'iterations': 300, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.7, 'reg': 3, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",277
2499,all_domain,all,14.98319198691532,,"{'iterations': 300, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.7, 'reg': 3, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",277
2500,all_domain,residential,14.98319198691532,18.65732764724822,"{'iterations': 300, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.7, 'reg': 3, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",277
2501,all_domain,non_residential,14.98319198691532,11.309056326582422,"{'iterations': 300, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.7, 'reg': 3, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",277
2502,within_domain,all,13.599139171168687,,"{'iterations': 300, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.7, 'reg': 5, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",278
2503,within_domain,residential,13.599139171168687,14.94118132105168,"{'iterations': 300, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.7, 'reg': 5, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",278
2504,within_domain,non_residential,13.599139171168687,12.257097021285697,"{'iterations': 300, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.7, 'reg': 5, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",278
2505,cross_domain,all,23.502362542864425,,"{'iterations': 300, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.7, 'reg': 5, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",278
2506,cross_domain,residential,23.502362542864425,26.07363452412384,"{'iterations': 300, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.7, 'reg': 5, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",278
2507,cross_domain,non_residential,23.502362542864425,20.931090561605007,"{'iterations': 300, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.7, 'reg': 5, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",278
2508,all_domain,all,14.987998535323616,,"{'iterations': 300, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.7, 'reg': 5, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",278
2509,all_domain,residential,14.987998535323616,18.496206789164702,"{'iterations': 300, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.7, 'reg': 5, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",278
2510,all_domain,non_residential,14.987998535323616,11.479790281482531,"{'iterations': 300, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.7, 'reg': 5, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",278
2511,within_domain,all,13.289366759279016,,"{'iterations': 300, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.9, 'reg': 1, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",279
2512,within_domain,residential,13.289366759279016,14.590556975782086,"{'iterations': 300, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.9, 'reg': 1, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",279
2513,within_domain,non_residential,13.289366759279016,11.988176542775948,"{'iterations': 300, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.9, 'reg': 1, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",279
2514,cross_domain,all,22.132347663855874,,"{'iterations': 300, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.9, 'reg': 1, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",279
2515,cross_domain,residential,22.132347663855874,25.29588469605514,"{'iterations': 300, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.9, 'reg': 1, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",279
2516,cross_domain,non_residential,22.132347663855874,18.968810631656606,"{'iterations': 300, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.9, 'reg': 1, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",279
2517,all_domain,all,14.789327410480702,,"{'iterations': 300, 'depth': 6, 'rate': 0.1, 'subsample': 0.9, 'bylevel': 0.9, 'reg': 1, 'seed': 42, 'type': 'Bernoulli', 'function': 'MAPE', 'metric': 'MAPE', 'verbose': False}","['hdd_total_year', 'cdd_total_year', 'GDP_per_capita', 'Urbanization_Rate_2022', 'Paris_Agreement', 'Subnational HDI', 'Educational index', 'Income index', '2m_temperature_2023_avg', '2m_dewpoint_temperature_2023_avg', 'total_precipitation_2023', 'longitude_sin', 'longitude_cos', 'latitude_sin', 'latitude_cos', 'population_density']",279
