latitude,longitude,Residential EUI (kWh/m²/year),Non-residential EUI (kWh/m²/year),Residential Area,Non-Residential Area
47.6156,-122.32415,68.43293723348101,,119486.0,
47.62902,-122.33173,,442.2087582584712,,26519.0
47.62774,-122.33384,,1409.9697195647311,,34639.0
47.62643,-122.33946,,424.39138118997255,,26300.0
47.63734,-122.33988,,609.7382513074018,,34072.0
47.63614,-122.33982,,113.54532148506274,,23355.0
47.63575,-122.33895,,362.41432248212027,,30840.0
47.67642,-122.3035,,60.93919867372642,,20332.0
47.67594,-122.30247,117.39810650857194,,30315.0,
47.67598,-122.30201,86.12260027386384,,30918.0,
47.66768,-122.3037,76.191461109191,,20390.0,
47.67559,-122.30168,185.22671710754952,,99941.0,
47.67604,-122.30141,74.79761496755235,,46137.0,
47.6284,-122.31843,206.38996717768802,,21672.0,
47.61118,-122.288,,45.880671484056435,,21850.0
47.63383,-122.27624,113.04639723335671,,146102.0,
47.66827,-122.29978,,136.01570635460368,,32282.0
47.694,-122.35348,87.6502443674736,,36538.0,
47.59454,-122.38774,60.56966545855123,,43222.0,
47.61005,-122.34561,94.01560905155688,,301229.0,
47.60449,-122.33803,,97.5821089300167,,307557.0
47.66289,-122.31882,136.29108703026702,,169565.0,
47.52058,-122.26028,73.28127455941656,,20967.0,
47.58946,-122.39376,94.9351217175612,,44188.0,
47.64633,-122.3508,,47.95277238791888,,28309.0
47.60154,-122.3352,,128.8624148807932,,45500.0
47.60106,-122.33458,,169.23267067064114,,38376.0
47.60128,-122.33456,75.41472455459127,,78779.0,
47.60149,-122.33458,,113.83987691404297,,42804.0
47.6005,-122.33514,,382.51682276585973,,57600.0
47.60038,-122.33517,130.87286504885222,,42534.0,
47.60023,-122.33459,,121.98041209891205,,33300.0
47.59976,-122.33514,,26.824211739591227,,22200.0
47.64306,-122.34219,,403.0939497034792,,29498.0
47.64747,-122.34086,,200.77834528776785,,49782.0
47.66097,-122.3192,,108.40842711165006,,46059.0
47.65963,-122.31914,58.758431029728904,,32331.0,
47.6604,-122.32054,41.084776421227815,,40152.0,
47.66001,-122.32052,72.31862305433022,,42189.0,
47.66001,-122.32011,65.777747147607,,84385.0,
47.65911,-122.32119,58.543104229920644,,30964.0,
47.65864,-122.32109,72.52563624786332,,40090.0,
47.65809,-122.32117,67.53825564049353,,31034.0,
47.66507,-122.29523,76.31489175823931,,29351.0,
47.61798,-122.35603,106.13711964754604,,131500.0,
47.62439,-122.36386,178.01350635057864,,29520.0,
47.65862,-122.34192,82.49098601520394,,36600.0,
47.73225,-122.29347,86.8603358102298,,32400.0,
47.61759,-122.32759,77.12698752920244,,54224.0,
47.61721,-122.3271,141.61428372021052,,20928.0,
47.63766,-122.34213,62.94339772942386,,24538.0,
47.67539,-122.31843,90.16088609030376,,71510.0,
47.67426,-122.3177,41.043444634321204,,30169.0,
47.67437,-122.3181,,109.2952437817708,,23595.0
47.692,-122.35561,73.06888617818308,,98486.0,
47.69159,-122.35732,65.01375697926713,,52626.0,
47.59824,-122.30256,254.9361321303154,,70161.0,
47.51169,-122.39435,97.69558207092396,,115819.0,
47.59946,-122.3338,77.72777049879596,,50120.0,
47.59938,-122.33328,,56.782097164879715,,28142.0
47.59954,-122.33327,,232.0324021688496,,28760.0
47.59979,-122.33318,,57.66141874373893,,39030.0
47.59979,-122.33339,,137.9812992028763,,27838.0
47.60071,-122.33377,,139.83241946425483,,47215.0
47.61492,-122.31728,,215.14848546383968,,61580.0
47.61459,-122.31724,,132.34625061303862,,30720.0
47.61428,-122.31726,,63.0616908132989,,20640.0
47.61421,-122.3193,,120.47892792338385,,34914.0
47.61508,-122.31845,,145.6812963319819,,20897.0
47.61478,-122.31847,,28.760096903441934,,36940.0
47.61435,-122.31859,,159.17389132444634,,22866.0
47.61466,-122.31984,,131.94069351904676,,30240.0
47.61738,-122.31749,193.28793669530617,,36148.0,
47.65901,-122.3201,54.41251736871202,,24153.0,
47.65859,-122.31913,70.50761405811843,,47332.0,
47.65729,-122.31937,,560.4574711793275,,28586.0
47.65631,-122.3195,63.15489870155488,,46689.0,
47.65676,-122.32053,59.72848712922833,,30347.0,
47.59802,-122.32468,230.31670707563794,,33887.0,
47.59784,-122.32394,163.22755933944546,,25600.0,
47.59697,-122.32474,,98.58054671270034,,28800.0
47.59644,-122.32415,,323.15821217157503,,35202.0
47.61769,-122.32701,80.19710188445465,,23150.0,
47.61598,-122.32758,86.09512644100633,,37151.0,
47.61539,-122.32708,170.5335717205911,,130284.0,
47.61593,-122.32715,80.47695998558261,,24962.0,
47.61609,-122.32714,79.8958479905658,,73830.0,
47.61666,-122.32708,84.6242258751117,,77577.0,
47.61318,-122.32747,,238.88417719946946,,95117.0
47.6146,-122.32661,154.03834267727765,,54572.0,
47.61426,-122.32661,,42.451663326790104,,24600.0
47.63447,-122.35724,99.8688434540491,,20378.0,
47.60514,-122.32613,,16.00527431837508,,48850.0
47.61592,-122.32644,76.44959555183802,,104452.0,
47.69687,-122.34221,91.66220297079727,,21880.0,
47.53456,-122.37632,63.10973063410013,,84415.0,
47.56079,-122.3766,56.06696679995768,,21581.0,
47.63182,-122.36384,89.0397234213721,,57212.0,
47.53144,-122.36076,149.11297351087023,,131307.0,
47.58968,-122.38587,108.85962381369502,,30420.0,
47.58767,-122.38672,,117.17933694985275,,54863.0
47.61861,-122.31783,163.52704832104226,,27328.0,
47.61977,-122.31918,90.99666411425785,,23200.0,
47.61895,-122.31852,236.59139078396436,,20457.0,
47.62007,-122.32067,202.8283823385953,,38160.0,
47.59739,-122.32354,69.75212040672602,,46951.0,
47.59852,-122.32321,115.30321173740053,,30210.0,
47.55544,-122.33294,,36.23053322282381,,25000.0
47.61543,-122.32657,,118.17315081512086,,27544.0
47.61834,-122.32641,197.93592164224594,,21264.0,
47.61811,-122.32643,74.38386711085204,,63102.0,
47.6179,-122.32647,259.4434788090848,,26694.0,
47.59445,-122.38819,91.55531870383187,,26442.0,
47.61061,-122.32367,231.76717626267572,,66924.0,
47.59393,-122.38886,88.48187838778409,,24396.0,
47.60004,-122.30256,117.19279660381041,,49310.0,
47.59376,-122.38936,105.03913182874305,,25200.0,
47.63703,-122.34072,69.27349307008923,,26294.0,
47.63148,-122.35766,86.06212724769176,,36192.0,
47.61803,-122.34802,228.8348940482515,,31008.0,
47.70009,-122.32283,82.93637994334989,,53088.0,
47.56178,-122.3891,78.47835987404972,,20407.0,
47.61161,-122.34592,,98.40843669191786,,47415.0
47.5643,-122.37474,88.95008478395287,,21294.0,
47.5643,-122.37409,68.616590026748,,30796.0,
47.56439,-122.37348,56.28497163720278,,43441.0,
47.56379,-122.37356,59.63288819258048,,80083.0,
47.56385,-122.37583,63.84549503998321,,84982.0,
47.63644,-122.34218,,311.5092082011582,,22960.0
47.63908,-122.34228,76.3971755015532,,61107.0,
47.62048,-122.31386,,1028.5619371453781,,44739.0
47.62155,-122.31444,102.79402299148069,,42720.0,
47.62119,-122.31873,68.77969210872213,,21892.0,
47.63199,-122.3431,67.2840513632033,,79090.0,
47.66816,-122.27706,,342.1887452702699,,22778.0
47.68517,-122.38733,,126.8267695977434,,21562.0
47.62292,-122.32435,106.60685754264607,,31570.0,
47.62322,-122.29006,,168.83113331533698,,25753.0
47.62816,-122.28067,,1007.718403098181,,71280.0
47.63429,-122.27652,288.44422120751,,225629.0,
47.63673,-122.27813,58.45812176552118,,36702.0,
47.63755,-122.27654,145.42052319250425,,46613.0,
47.57897,-122.41037,83.40685185981731,,22982.0,
47.57845,-122.41036,70.25663385127501,,25016.0,
47.57753,-122.41031,75.66513359103936,,26896.0,
47.61811,-122.33908,,166.35020954180402,,525049.0
47.62354,-122.3118,158.5870407975938,,22234.0,
47.62985,-122.35963,127.85577453588874,,62190.0,
47.62689,-122.35981,64.58911708757464,,26472.0,
47.62576,-122.35183,141.95832384982515,,92342.0,
47.53857,-122.28026,,107.75364320717345,,24200.0
47.61735,-122.3231,105.57454008876142,,33274.0,
47.6169,-122.32262,124.507012528121,,31457.0,
47.61619,-122.32309,227.5800206837942,,26246.0,
47.63701,-122.34218,53.02849637682544,,32615.0,
47.63651,-122.34418,233.54162100263898,,23513.0,
47.56486,-122.37284,75.65299628594867,,25800.0,
47.69395,-122.3549,80.51840305032651,,82514.0,
47.64353,-122.37438,74.08268179802853,,22202.0,
47.54095,-122.38678,73.29688869216658,,71280.0,
47.52451,-122.36424,84.1305205014049,,35122.0,
47.51897,-122.35561,71.14886772410175,,24259.0,
47.56785,-122.37039,,30.332448146083532,,66610.0
47.61983,-122.32434,124.10302477148022,,24650.0,
47.6186,-122.32514,147.13434400093692,,30040.0,
47.62175,-122.32376,66.92851719033347,,36885.0,
47.62276,-122.32378,52.31882169524681,,49649.0,
47.618,-122.32558,103.87172215999485,,28094.0,
47.61827,-122.32359,149.95639027795167,,22795.0,
47.62245,-122.33146,36.63066844670307,,391461.0,
47.71539,-122.35509,68.64542447272376,,32962.0,
47.71387,-122.3535,,165.7286215680047,,23222.0
47.71919,-122.35508,62.79329613146671,,63590.0,
47.70455,-122.34681,124.19733179780319,,23346.0,
47.61426,-122.3253,,343.1390654621188,,24476.0
47.61386,-122.32481,,99.72273929243241,,24750.0
47.61316,-122.32468,106.85986908885616,,27792.0,
47.61338,-122.32519,242.6852035118824,,23600.0,
47.61339,-122.32594,,190.63041688642994,,60000.0
47.61449,-122.32592,,46.78912975799723,,46560.0
47.6161,-122.32591,61.25655739938083,,35138.0,
47.6176,-122.32592,207.0683842318869,,20340.0,
47.61733,-122.32601,181.4937794992062,,46527.0,
47.61654,-122.32592,147.54788389625037,,46274.0,
47.63434,-122.3414,122.88953502602953,,31008.0,
47.6401,-122.33003,84.08612678342033,,53862.0,
47.63303,-122.34268,,149.4609595732073,,30408.0
47.63315,-122.34147,74.43039278449784,,33978.0,
47.63342,-122.3414,105.65176338731109,,66204.0,
47.63361,-122.34193,56.59008511885481,,31266.0,
47.63439,-122.34078,,153.594206852554,,30109.0
47.65093,-122.34555,68.26577441174852,,27480.0,
47.6864,-122.33985,185.64442224720517,,24920.0,
47.63985,-122.36712,,113.54866791317346,,25481.0
47.53494,-122.26582,,433.6886511922617,,141297.0
47.60551,-122.33746,120.2001185591574,,195788.0,
47.61941,-122.31304,103.84630652301561,,29421.0,
47.62602,-122.3567,118.30362313380624,,48600.0,
47.62651,-122.34795,160.34992218723508,,27480.0,
47.67385,-122.26521,94.34846388853717,,40894.0,
47.68704,-122.33998,68.61481616902952,,35843.0,
47.67447,-122.26389,80.93981811378823,,47419.0,
47.62298,-122.33082,,240.66686576784824,,27788.0
47.62025,-122.33129,117.69054415611976,,171874.0,
47.62182,-122.32028,187.69391793901676,,43096.0,
47.62215,-122.32023,93.22589173893213,,23242.0,
47.62459,-122.32175,113.7128909548745,,49256.0,
47.62165,-122.32247,111.05426786283635,,33736.0,
47.62408,-122.32231,68.77105391884248,,30240.0,
47.62333,-122.32228,90.95487862266792,,25958.0,
47.64779,-122.33352,130.98097068118162,,55372.0,
47.729,-122.34473,,147.0552387622502,,41704.0
47.62948,-122.36881,157.94754634775148,,25380.0,
47.65383,-122.3706,81.90221689144688,,39967.0,
47.56774,-122.33289,,319.5247706389101,,36000.0
47.56714,-122.33379,,83.22506550023604,,22324.0
47.5661,-122.33358,,173.54926980291273,,31360.0
47.56555,-122.33362,,206.09436090406453,,30496.0
47.6975,-122.32761,119.1635600235951,,99893.0,
47.70548,-122.32111,78.19555584668605,,140594.0,
47.71122,-122.32766,80.70197389799655,,102298.0,
47.61317,-122.32424,94.89446665471988,,67304.0,
47.69413,-122.30592,133.64847537907067,,99941.0,
47.61618,-122.32376,156.61342263039495,,22800.0,
47.61545,-122.3238,,122.55416975349232,,27600.0
47.61724,-122.3239,70.11147584645958,,26684.0,
47.61745,-122.32431,160.6041324919483,,72576.0,
47.61759,-122.32478,248.48142840741025,,33279.0,
47.61656,-122.32472,95.21840460961877,,57504.0,
47.6167,-122.32537,214.10472901884327,,25536.0,
47.62922,-122.34529,93.99866556885947,,30720.0,
47.64038,-122.34581,57.36108856464023,,44832.0,
47.65339,-122.39102,61.004713796630305,,71610.0,
47.66312,-122.35311,,345.80293398940427,,55974.0
47.66476,-122.34976,64.31231038885174,,28256.0,
47.66448,-122.347,49.86283371722002,,39235.0,
47.63993,-122.27636,106.13077987898897,,59502.0,
47.70883,-122.28887,,276.80754227942316,,22583.0
47.70857,-122.29048,99.58041974564941,,21712.0,
47.66122,-122.33695,66.82111807240713,,28187.0,
47.66117,-122.3391,,229.56776900890227,,31686.0
47.6483,-122.33438,,85.11538209260075,,26694.0
47.70008,-122.3558,78.39140589342021,,21440.0,
47.66893,-122.37103,95.30508794778282,,20143.0,
47.65926,-122.31851,114.35429222589835,,21158.0,
47.70833,-122.34429,,24.41390954840544,,29400.0
47.54774,-122.32091,,174.83002017707673,,22452.0
47.6127,-122.32634,71.27608839870611,,113665.0,
47.6624,-122.32038,146.02394593129353,,78600.0,
47.6629,-122.31229,93.61936108399205,,27996.0,
47.66188,-122.31279,,169.59108877089625,,33910.0
47.66383,-122.31234,137.31181321665272,,26008.0,
47.66367,-122.31228,65.79230816984978,,34962.0,
47.66329,-122.31233,75.42237494754494,,26185.0,
47.66382,-122.31345,81.14293436588237,,130600.0,
47.66506,-122.31233,76.46507147648778,,22018.0,
47.66238,-122.35436,116.36345356300306,,25721.0,
47.67213,-122.35463,90.97754008360013,,27432.0,
47.66756,-122.35484,309.250932522693,,83008.0,
47.67068,-122.35476,189.40767507429916,,32810.0,
47.64748,-122.33435,,164.4788636197233,,78716.0
47.66389,-122.33692,,151.08548643150326,,33300.0
47.66185,-122.33594,,1011.0990427908308,,28808.0
47.64955,-122.34545,88.4845204988474,,23101.0,
47.6536,-122.39002,92.69661808420007,,81821.0,
47.63198,-122.35193,118.37944367962045,,135608.0,
47.64005,-122.37331,159.38092879200966,,41126.0,
47.6389,-122.37353,61.98754139444709,,29088.0,
47.66736,-122.31231,70.35023034301551,,30034.0,
47.66666,-122.31274,61.3508200707502,,30481.0,
47.66725,-122.31273,89.81347552358964,,20280.0,
47.66816,-122.31341,77.3095932311175,,43644.0,
47.66739,-122.31331,63.1621025831265,,37002.0,
47.66345,-122.3134,,124.14972836310069,,27966.0
47.66295,-122.3134,226.01897150478177,,20600.0,
47.6616,-122.31393,,104.70067429798637,,34948.0
47.66198,-122.31386,95.10761545347972,,34090.0,
47.67807,-122.32917,350.09304704629983,,198752.0,
47.67772,-122.32805,83.96763019771358,,38035.0,
47.67815,-122.32613,148.27054909357574,,191226.0,
47.68027,-122.32867,,1078.3285648813944,,35143.0
47.68226,-122.32329,60.65974661694431,,55624.0,
47.6793,-122.322,166.21445855381532,,94410.0,
47.599,-122.29468,183.6192290596873,,26583.0,
47.6342,-122.32661,,519.5019390628588,,37639.0
47.60114,-122.3338,68.1085017127045,,21840.0,
47.60135,-122.33327,,119.40131451222085,,21420.0
47.6011,-122.33197,,103.24059076077496,,20880.0
47.60038,-122.33196,44.623023488941016,,38765.0,
47.59938,-122.33197,,128.99441812345216,,26000.0
47.59954,-122.33201,,158.1567196947312,,38675.0
47.59986,-122.33195,,274.112069278981,,54697.0
47.61924,-122.35391,102.44526774728791,,23052.0,
47.61824,-122.32949,240.72276681404787,,41461.0,
47.5195,-122.26935,,236.70565617616398,,25880.0
47.52052,-122.27058,114.39879369752764,,65418.0,
47.59491,-122.30971,90.86355454513387,,65161.0,
47.66517,-122.31037,,83.14074204417886,,41013.0
47.6634,-122.30685,172.37307418153665,,22232.0,
47.66453,-122.30999,,236.68288161727483,,21075.0
47.66399,-122.30998,59.16000054963406,,30358.0,
47.67842,-122.31949,,104.85756320308508,,46485.0
47.67744,-122.3176,74.9058220395058,,25943.0,
47.67707,-122.31769,47.95518139720237,,36992.0,
47.67886,-122.323,64.52805816015017,,27770.0,
47.6792,-122.32282,76.07263558089397,,52263.0,
47.67819,-122.3231,,77.7427310670211,,56896.0
47.67723,-122.32391,97.70824517652036,,31023.0,
47.67783,-122.32577,,66.21499996575119,,27500.0
47.59856,-122.33248,,46.67698248196187,,36630.0
47.59954,-122.33115,,246.86208587205903,,26830.0
47.59971,-122.33065,,83.05667294226197,,41920.0
47.60055,-122.33057,,169.4883564651745,,29820.0
47.60154,-122.33121,155.07638039814108,,90959.0,
47.60146,-122.33063,70.35987651094635,,177364.0,
47.60071,-122.32989,262.32076534721057,,25027.0,
47.60026,-122.3299,,101.14973254742847,,33640.0
47.59986,-122.32987,,113.69384458413477,,43484.0
47.59982,-122.3285,237.2412827664298,,142510.0,
47.60021,-122.32672,178.57453332937828,,74327.0,
47.59945,-122.32669,205.575743462722,,20304.0,
47.599,-122.32717,,137.67743456870772,,22480.0
47.5985,-122.32677,,464.1436547916873,,33018.0
47.59603,-122.326,231.6454077855621,,43380.0,
47.5962,-122.32548,,117.47273072156524,,26510.0
47.59678,-122.28685,97.80379107615695,,72566.0,
47.59609,-122.28666,114.53164799911161,,25966.0,
47.71915,-122.29761,78.08244716095254,,33456.0,
47.64071,-122.27612,91.78205855180673,,63336.0,
47.60238,-122.28544,96.00743142356464,,63236.0,
47.69156,-122.30713,80.5559593099231,,44202.0,
47.63828,-122.27635,265.58024604139354,,80539.0,
47.63348,-122.27626,141.79718582823304,,45067.0,
47.63861,-122.34148,60.40967136952659,,90372.0,
47.62345,-122.32442,144.41761175872819,,67813.0,
47.65537,-122.32603,94.57308731074633,,34653.0,
47.60819,-122.34057,142.30983058343,,132150.0,
47.65429,-122.32618,,74.27745340540558,,40028.0
47.65373,-122.32721,,155.09076075857118,,44510.0
47.71705,-122.28577,,97.27283563682111,,21624.0
47.71769,-122.29482,59.74704818886799,,81608.0,
47.67611,-122.3263,65.83956142488496,,21841.0,
47.66858,-122.33248,129.09596932508543,,21880.0,
47.59849,-122.29465,76.73689943959323,,24621.0,
47.60071,-122.32738,108.16073846486323,,40420.0,
47.59725,-122.32539,187.5334882782341,,75477.0,
47.59819,-122.32599,,224.80761505130204,,21600.0
47.59769,-122.32537,,114.36280389567699,,20620.0
47.59787,-122.32544,115.6423743940813,,36000.0,
47.59818,-122.32544,144.75604100008277,,47607.0,
47.59968,-122.326,341.9257942998339,,34848.0,
47.59938,-122.32532,74.85546155439495,,27494.0,
47.59952,-122.3254,114.57072861868906,,23200.0,
47.60071,-122.3257,88.6784602948997,,97737.0,
47.60028,-122.32599,150.69508891709174,,76094.0,
47.60145,-122.3261,97.35060586801849,,27600.0,
47.60155,-122.32585,111.27809842273739,,134974.0,
47.60105,-122.32542,,144.49321530489988,,31432.0
47.59987,-122.32468,169.39283234766594,,67590.0,
47.59935,-122.32468,,125.57942389290558,,24550.0
47.59897,-122.32468,110.06933739469818,,24171.0,
47.5982,-122.3247,93.41736820856761,,34560.0,
47.68457,-122.38779,57.27725395575323,,57770.0,
47.65455,-122.32727,82.43650256363452,,23341.0,
47.66398,-122.2853,103.0901413628396,,65042.0,
47.66208,-122.28664,65.6056441370667,,143960.0,
47.60285,-122.31458,,125.42754096622717,,25864.0
47.66455,-122.31115,52.85984324003451,,36300.0,
47.66252,-122.31005,239.11765466143825,,20008.0,
47.66192,-122.30998,,184.15571019777113,,20686.0
47.6617,-122.31007,,90.93448921329897,,22124.0
47.66152,-122.31046,97.87998575624222,,34795.0,
47.66289,-122.30863,,183.0188364938086,,27487.0
47.66164,-122.30874,,221.28503312507348,,23616.0
47.66164,-122.30762,184.95925736577084,,20629.0,
47.66238,-122.30801,94.1936961377366,,33448.0,
47.60153,-122.31986,,237.10316527958298,,29508.0
47.6014,-122.30982,,251.77457379439247,,30992.0
47.60183,-122.30582,80.42856901363457,,41144.0,
47.6032,-122.30596,,214.98442099611816,,22344.0
47.60289,-122.30528,170.12356147148222,,24980.0,
47.62102,-122.29893,93.99131412675412,,24415.0,
47.61949,-122.30101,77.62786219121192,,31300.0,
47.62531,-122.32303,,243.8980733165684,,31900.0
47.68475,-122.38257,,174.96807181186784,,29417.0
47.59737,-122.32487,,302.6907814057942,,49299.0
47.56183,-122.29564,51.78727754038849,,58035.0,
47.56131,-122.29483,69.81383119076911,,54300.0,
47.6087,-122.33884,144.05946299741592,,220018.0,
47.58217,-122.38479,,1302.0122570077574,,31841.0
47.58212,-122.38611,173.42014934898947,,76699.0,
47.62344,-122.31096,197.6821273739905,,20064.0,
47.627,-122.29153,,410.30842828855367,,21036.0
47.59861,-122.32413,61.8817287207431,,81120.0,
47.6622,-122.31779,,195.74358088136333,,91100.0
47.54761,-122.32759,,97.04648023477382,,44476.0
47.54494,-122.32543,,116.7226001143395,,35017.0
47.66281,-122.30819,,177.08257270591236,,29084.0
