latitude,longitude,Residential EUI (kWh/m2/year),Non-residential EUI (kWh/m2/year),Residential Area (ft²),Non-residential Area (ft²)
42.3555,-71.0565,333.06570982297893,,3800.0,
42.3555,-71.0565,376.3908922228757,,6600.0,
42.3555,-71.0565,370.9681924588011,,6600.0,
42.3555,-71.0565,320.9558937086454,,5600.0,
42.3555,-71.0565,354.5124012650536,,6600.0,
42.3555,-71.0565,308.29413019185915,,5600.0,
42.3555,-71.0565,568.265924478106,,3800.0,
42.3555,-71.0565,375.4895076115558,,6600.0,
42.3555,-71.0565,374.3914800957271,,3600.0,
42.3555,-71.0565,438.8483530420618,,3600.0,
42.3555,-71.0565,427.5101110601184,,6600.0,
42.3555,-71.0565,385.4164184228372,,3800.0,
42.3555,-71.0565,329.25840161243445,,3600.0,
42.3555,-71.0565,156.60631440350227,,7000.0,
42.3555,-71.0565,137.65385956263378,,3800.0,
42.3555,-71.0565,167.6935467087792,,7000.0,
42.3555,-71.0565,160.70768895545433,,7000.0,
42.3555,-71.0565,147.09653384897612,,7000.0,
42.3555,-71.0565,214.70160888115254,,7000.0,
42.3555,-71.0565,122.41587085279497,,17200.0,
42.3555,-71.0565,134.182379142136,,17200.0,
42.3555,-71.0565,118.7659439157471,,17200.0,
42.3555,-71.0565,122.40723816802267,,12600.0,
42.3555,-71.0565,118.77805351613537,,12600.0,
42.3555,-71.0565,224.55313136427534,,47460.0,
42.3555,-71.0565,144.5779940999087,,53310.0,
42.3555,-71.0565,321.57882677750604,,88210.0,
42.3555,-71.0565,167.09010602557078,,58974.0,
42.3555,-71.0565,180.86847507121507,,191105.0,
42.3555,-71.0565,,1154.0205791626527,,944245.0
42.3555,-71.0565,,280.8454176162457,,243570.0
42.3555,-71.0565,,256.71506019031136,,85848.0
42.3555,-71.0565,,348.8574084380136,,143324.0
42.3555,-71.0565,,,,46716.0
42.3555,-71.0565,,,,44621.0
42.3555,-71.0565,127.5506431956606,,52055.0,
42.3555,-71.0565,,165.53224299888768,,114388.0
42.3555,-71.0565,,109.63475441006672,,106253.0
42.3555,-71.0565,,344.6974804695854,,16390.0
42.3555,-71.0565,,209.03515044976825,,98800.0
42.3555,-71.0565,,268.2577190797299,,44900.0
42.3555,-71.0565,,30.74016217229818,,169000.0
42.3555,-71.0565,,168.688931246104,,100000.0
42.3555,-71.0565,,561.7403984738661,,36468.0
42.3555,-71.0565,,344.702577378587,,83974.0
42.3555,-71.0565,,256.0461241105689,,210374.0
42.3555,-71.0565,,316.9947830425224,,104433.0
42.3555,-71.0565,384.5711657910342,,384941.0,
42.3555,-71.0565,,401.4131032598626,,285033.0
42.3555,-71.0565,,6758.319557793323,,16124.0
42.3555,-71.0565,330.64068409129237,,400268.0,
42.3555,-71.0565,251.1801790981325,,37458.0,
42.3555,-71.0565,,394.1218889688464,,102631.0
42.3555,-71.0565,299.52154814854896,,127815.0,
42.3555,-71.0565,,259.94869357002784,,100340.0
42.3555,-71.0565,,389.1382934593726,,59827.0
42.3555,-71.0565,,539.0461188611613,,152457.0
42.3555,-71.0565,,542.0157230987867,,162675.0
42.3555,-71.0565,170.83908312855775,,203525.0,
42.3555,-71.0565,,934.4430577207195,,83131.0
42.3555,-71.0565,155.35692361741664,,67049.0,
42.3555,-71.0565,,518.0418758385146,,48181.0
42.3555,-71.0565,250.09769013065628,,28278.0,
42.3555,-71.0565,255.52890724019014,,28633.0,
42.3555,-71.0565,,551.5447802288328,,92271.0
42.3555,-71.0565,,511.6848164692285,,333571.0
42.3555,-71.0565,,337.9079778615511,,55646.0
42.3555,-71.0565,329.7194753324107,,160505.0,
42.3555,-71.0565,284.37041147987014,,156736.0,
42.3555,-71.0565,,169.30798239591817,,38077.0
42.3555,-71.0565,283.2992682946953,,68814.0,
42.3555,-71.0565,,307.8490433942911,,87029.0
42.3555,-71.0565,,833.9928668733227,,287434.0
42.3555,-71.0565,,344.1299537714784,,144956.0
42.3555,-71.0565,,132.53277375901382,,48570.0
42.3555,-71.0565,,852.6931106448893,,191655.0
42.3555,-71.0565,,271.4411404178106,,110206.0
42.3555,-71.0565,,361.6655177296287,,36843.0
42.3555,-71.0565,243.15012795318412,,124795.0,
42.3555,-71.0565,274.0200021303725,,114140.0,
42.3555,-71.0565,,573.5075994621003,,101337.0
42.3555,-71.0565,220.22796378669136,,120980.0,
42.3555,-71.0565,,40.56755434370238,,71820.0
42.3555,-71.0565,,390.2858991188162,,88481.0
42.3555,-71.0565,,90.03842688498399,,478905.0
42.3555,-71.0565,,50.87703291560055,,73400.0
42.3555,-71.0565,285.039714428819,,30136.0,
42.3555,-71.0565,132.45011002858737,,69829.0,
42.3555,-71.0565,227.9775449900973,,24650.0,
42.3555,-71.0565,170.6195057546365,,168300.0,
42.3555,-71.0565,254.61784950472335,,20100.0,
42.3555,-71.0565,,234.95370864551504,,104036.0
42.3555,-71.0565,,243.14873457764682,,97790.0
42.3555,-71.0565,29.69330636249144,,29682.0,
42.3555,-71.0565,499.74275276729065,,29682.0,
42.3555,-71.0565,32.10754668267202,,29682.0,
42.3555,-71.0565,,192.49326502070255,,43971.0
42.3555,-71.0565,,199.42912388631905,,956315.0
42.3555,-71.0565,,152.28466732560645,,375763.0
42.3555,-71.0565,96.04493462056924,,33904.0,
42.3555,-71.0565,,208.48404573196538,,1375048.0
42.3555,-71.0565,,296.82685349079514,,1957401.0
42.3555,-71.0565,,233.10768228155766,,1516587.5
42.3555,-71.0565,,70.91614540267169,,117907.0
42.3555,-71.0565,,154.19854331112,,570884.0
42.3555,-71.0565,,595.2697790229669,,587638.0
42.3555,-71.0565,99.67447976298023,,293107.0,
42.3555,-71.0565,99.67447976298023,,293107.0,
42.3555,-71.0565,,253.82205380536598,,604806.0
42.3555,-71.0565,,661.1708171958142,,59527.0
42.3555,-71.0565,,156.10016298027554,,219854.0
42.3555,-71.0565,138.9675244848929,,100000.0,
42.3555,-71.0565,222.51562242617334,,385660.0,
42.3555,-71.0565,,143.31536170602382,,290892.0
42.3555,-71.0565,,219.59698512846148,,75310.0
42.3555,-71.0565,243.3898002566469,,36417.0,
42.3555,-71.0565,,233.44806802629748,,43378.0
42.3555,-71.0565,,144.09747393837142,,52155.0
42.3555,-71.0565,222.691650111332,,27024.0,
42.3555,-71.0565,97.7901253986013,,125448.0,
42.3555,-71.0565,167.93925294683746,,303624.0,
42.3555,-71.0565,177.405792663041,,63538.0,
42.3555,-71.0565,,85.03583972843425,,56094.0
42.3555,-71.0565,223.62999050959422,,45111.0,
42.3555,-71.0565,,42.64704197043847,,42417.0
42.3555,-71.0565,,192.2147380318703,,49140.0
42.3555,-71.0565,,192.9335134908868,,70346.0
42.3555,-71.0565,312.0675537861989,,44110.0,
42.3555,-71.0565,305.40038019536905,,81000.0,
42.3555,-71.0565,,89.30473612378404,,52823.0
42.3555,-71.0565,,85.09129728684105,,405215.0
42.3555,-71.0565,,649.0344104700375,,67809.0
42.3555,-71.0565,234.00238103383268,,39644.0,
42.3555,-71.0565,249.5478049007252,,40461.0,
42.3555,-71.0565,134.1775804895869,,47124.0,
42.3555,-71.0565,229.48156593259793,,106921.0,
42.3555,-71.0565,146.90659824173986,,31232.0,
42.3555,-71.0565,97.27594419771269,,315739.0,
42.3555,-71.0565,,106.41589602122731,,47337.0
42.3555,-71.0565,197.52328410943727,,69300.0,
42.3555,-71.0565,54.56742645818167,,113315.0,
42.3555,-71.0565,,243.4143713473122,,93548.0
42.3555,-71.0565,,145.4810056580058,,70000.0
42.3555,-71.0565,,272.6930829482815,,35784.0
42.3555,-71.0565,426.2632019183599,,21275.0,
42.3555,-71.0565,233.12741029667455,,79136.0,
42.3555,-71.0565,180.64468796800796,,49588.0,
42.3555,-71.0565,,143.0780270865554,,60745.0
42.3555,-71.0565,186.06392128779984,,394174.0,
42.3555,-71.0565,276.4321682521147,,42317.0,
42.3555,-71.0565,140.52772696243755,,540060.0,
42.3555,-71.0565,172.96208001845818,,74368.0,
42.3555,-71.0565,115.92835099280444,,69678.0,
42.3555,-71.0565,271.4172537482682,,35503.0,
42.3555,-71.0565,,118.43160197018176,,36004.0
42.3555,-71.0565,,198.2152621697114,,56879.0
42.3555,-71.0565,132.17206946126484,,289532.0,
42.3555,-71.0565,147.47730050467385,,44800.0,
42.3555,-71.0565,129.07936469840055,,75648.0,
42.3555,-71.0565,327.85318410752836,,174593.0,
42.3555,-71.0565,441.6220599103737,,209296.0,
42.3555,-71.0565,133.5120260886925,,443938.0,
42.3555,-71.0565,,223.3768029463755,,224602.0
42.3555,-71.0565,202.94948601124676,,210000.0,
42.3555,-71.0565,263.4198475537557,,54396.0,
42.3555,-71.0565,253.08137511108842,,26395.0,
42.3555,-71.0565,235.2705540270353,,45188.0,
42.3555,-71.0565,288.03325164390606,,37503.0,
42.3555,-71.0565,128.4907952987567,,369336.0,
42.3555,-71.0565,166.7064664457996,,61424.0,
42.3555,-71.0565,,96.25761334154589,,80775.0
42.3555,-71.0565,241.0477300611911,,43174.0,
42.3555,-71.0565,122.25481297130291,,79367.0,
42.3555,-71.0565,118.76968859458697,,51500.0,
42.3555,-71.0565,160.68474427191748,,45216.0,
42.3555,-71.0565,,1162.0041456996257,,406179.0
42.3555,-71.0565,,1151.2737876263307,,120905.0
42.3555,-71.0565,,1191.3107674376797,,2272471.0
42.3555,-71.0565,,1278.2006872073366,,321187.0
42.3555,-71.0565,,594.3408359330117,,84958.0
42.3555,-71.0565,,141.09181684119474,,177074.0
42.3555,-71.0565,181.94746772431017,,94068.0,
42.3555,-71.0565,,234.15574031872097,,107896.0
42.3555,-71.0565,,218.02816664151823,,91425.0
42.3555,-71.0565,,219.4409992296862,,462684.0
42.3555,-71.0565,,90.90305053488468,,71570.0
42.3555,-71.0565,,170.9728523838908,,49500.0
42.3555,-71.0565,,102.13506057658901,,46537.0
42.3555,-71.0565,,261.8822636337857,,32127.0
42.3555,-71.0565,,235.97195579663818,,208826.0
42.3555,-71.0565,,379.03412340449466,,158706.0
42.3555,-71.0565,,231.28028154749927,,35500.0
42.3555,-71.0565,,114.73756053916276,,79092.0
42.3555,-71.0565,,195.0401536523563,,41336.0
42.3555,-71.0565,,159.80708288253956,,35000.0
42.3555,-71.0565,,322.7772414400465,,183752.0
42.3555,-71.0565,331.739425271844,,21114.0,
42.3555,-71.0565,331.4043434362633,,18336.0,
42.3555,-71.0565,326.271508616407,,21114.0,
42.3555,-71.0565,331.4321138065027,,18444.0,
42.3555,-71.0565,326.2883329753468,,21114.0,
42.3555,-71.0565,331.739425271844,,21114.0,
42.3555,-71.0565,326.2258809071836,,20043.0,
42.3555,-71.0565,324.99927388545586,,12738.0,
42.3555,-71.0565,326.21285863321174,,20781.0,
42.3555,-71.0565,335.9128859470336,,21114.0,
42.3555,-71.0565,335.9128859470336,,21114.0,
42.3555,-71.0565,330.19009904204745,,20532.0,
42.3555,-71.0565,354.10830755629416,,20532.0,
42.3555,-71.0565,330.584791203688,,25701.0,
42.3555,-71.0565,354.10830755629416,,20532.0,
42.3555,-71.0565,317.8296579308951,,20532.0,
42.3555,-71.0565,364.4091898003657,,20532.0,
42.3555,-71.0565,325.112440738624,,20532.0,
42.3555,-71.0565,325.112440738624,,20532.0,
42.3555,-71.0565,330.1806619899605,,20532.0,
42.3555,-71.0565,317.8417163863395,,20532.0,
42.3555,-71.0565,317.8296579308951,,20532.0,
42.3555,-71.0565,325.11715926466746,,20532.0,
42.3555,-71.0565,325.8029757113863,,21114.0,
42.3555,-71.0565,317.89501718061854,,21114.0,
42.3555,-71.0565,325.8029757113863,,21114.0,
42.3555,-71.0565,253.93504821519912,,20532.0,
42.3555,-71.0565,253.14380560241176,,14403.0,
42.3555,-71.0565,175.02220169962536,,20532.0,
42.3555,-71.0565,331.13252964176513,,18336.0,
42.3555,-71.0565,342.2683002355139,,26925.0,
42.3555,-71.0565,331.4032845158855,,20532.0,
42.3555,-71.0565,331.4032845158855,,20532.0,
42.3555,-71.0565,339.3802149326731,,20532.0,
42.3555,-71.0565,339.1090610150834,,18336.0,
42.3555,-71.0565,339.5287037329948,,21222.0,
42.3555,-71.0565,273.6829523156309,,18336.0,
42.3555,-71.0565,273.6829523156309,,18336.0,
42.3555,-71.0565,339.1090610150834,,18336.0,
42.3555,-71.0565,214.12989745102604,,18336.0,
42.3555,-71.0565,213.83156746707056,,14403.0,
42.3555,-71.0565,,179.46126048256605,,59330.0
42.3555,-71.0565,,144.87243567522958,,81655.0
42.3555,-71.0565,,383.3313742975428,,51868.0
42.3555,-71.0565,,265.65295195659763,,93350.0
42.3555,-71.0565,,14.879712447440294,,35200.0
42.3555,-71.0565,,132.3844887252353,,44309.0
42.3555,-71.0565,,261.5471823233351,,513000.0
42.3555,-71.0565,,483.69812881641457,,37433.0
42.3555,-71.0565,352.11051789904525,,32000.0,
42.3555,-71.0565,,189.25826588387665,,429366.0
42.3555,-71.0565,,32.12379617023386,,139821.0
42.3555,-71.0565,,127.89669721035061,,42306.0
42.3555,-71.0565,,177.22972337102686,,212079.0
42.3555,-71.0565,,200.95866938117814,,78258.0
42.3555,-71.0565,,256.90421908746714,,676099.0
42.3555,-71.0565,,171.7603036465415,,344298.0
42.3555,-71.0565,430.8878831400493,,16875.0,
42.3555,-71.0565,427.11110450388514,,16875.0,
42.3555,-71.0565,416.21977037957157,,16875.0,
42.3555,-71.0565,430.90657886450265,,16875.0,
42.3555,-71.0565,434.23555825638925,,16875.0,
42.3555,-71.0565,,209.56450513006632,,80364.0
42.3555,-71.0565,,163.50709470616468,,36400.0
42.3555,-71.0565,,241.985568262675,,140426.0
42.3555,-71.0565,,185.29276132256226,,120000.0
42.3555,-71.0565,,143.52635487726457,,107077.0
42.3555,-71.0565,,270.9680968911773,,159320.0
42.3555,-71.0565,,204.65933579213305,,37726.0
42.3555,-71.0565,,219.0398131244538,,53585.0
42.3555,-71.0565,,288.77887492583284,,27642.0
42.3555,-71.0565,,420.9619738219807,,92432.0
42.3555,-71.0565,,117.42001271049458,,195000.0
42.3555,-71.0565,,1.8891427597647714,,422000.0
42.3555,-71.0565,,175.19580734610912,,41229.0
42.3555,-71.0565,,312.7581742855297,,125200.0
42.3555,-71.0565,,378.6240508151719,,194260.0
42.3555,-71.0565,,289.3961333253432,,41479.0
42.3555,-71.0565,,564.443522755347,,180000.0
42.3555,-71.0565,,220.24978988474876,,1091717.0
42.3555,-71.0565,,169.56940913770092,,83120.0
42.3555,-71.0565,,193.6594970396823,,50000.0
42.3555,-71.0565,,248.62125213646257,,64091.0
42.3555,-71.0565,,159.603543285546,,35055.0
42.3555,-71.0565,266.94640777554304,,26730.0,
42.3555,-71.0565,266.36476763578065,,19095.0,
42.3555,-71.0565,266.11527348346914,,16203.0,
42.3555,-71.0565,266.3782749767308,,19116.0,
42.3555,-71.0565,265.99615721394946,,17568.0,
42.3555,-71.0565,266.394778970775,,19116.0,
42.3555,-71.0565,266.3652711352428,,18165.0,
42.3555,-71.0565,266.38263916993316,,18165.0,
42.3555,-71.0565,266.4000072046235,,18165.0,
42.3555,-71.0565,266.86780438666227,,25758.0,
42.3555,-71.0565,266.3852989225587,,19440.0,
42.3555,-71.0565,266.0140974951311,,17568.0,
42.3555,-71.0565,266.8433078923576,,25758.0,
42.3555,-71.0565,297.09631371284115,,24720.0,
42.3555,-71.0565,379.3722701624545,,17232.0,
42.3555,-71.0565,495.82617167952986,,53109.0,
42.3555,-71.0565,237.1537151146651,,58695.0,
42.3555,-71.0565,,202.56963042511873,,49194.0
42.3555,-71.0565,,171.8019054574949,,64313.0
42.3555,-71.0565,,355.62390648986144,,225560.0
42.3555,-71.0565,,302.1983877363909,,54124.0
42.3555,-71.0565,,166.52753115240998,,115400.0
42.3555,-71.0565,321.9694128355737,,20805.0,
42.3555,-71.0565,321.17603597789684,,11088.0,
42.3555,-71.0565,321.17603597789684,,11088.0,
42.3555,-71.0565,321.17603597789684,,11088.0,
42.3555,-71.0565,321.7745264075415,,16632.0,
42.3555,-71.0565,321.8451969908004,,18498.0,
42.3555,-71.0565,321.17603597789684,,11088.0,
42.3555,-71.0565,321.7745264075415,,16632.0,
42.3555,-71.0565,321.17603597789684,,11088.0,
42.3555,-71.0565,,170.47636685448833,,128712.0
42.3555,-71.0565,,204.41325198011276,,49474.0
42.3555,-71.0565,,154.1242324734731,,76220.0
42.3555,-71.0565,,136.39656727225525,,332366.0
42.3555,-71.0565,,200.6805822344846,,51123.0
42.3555,-71.0565,,237.86774736745596,,40530.0
42.3555,-71.0565,,148.27817901924269,,42771.0
42.3555,-71.0565,,141.64055100147348,,45951.0
42.3555,-71.0565,,143.404232374239,,115941.0
42.3555,-71.0565,,145.54268410883995,,75892.0
42.3555,-71.0565,,344.110838346516,,138585.0
42.3555,-71.0565,,198.5443961987429,,108859.0
42.3555,-71.0565,,213.44387698758686,,135000.0
42.3555,-71.0565,,262.98211172187183,,213341.0
42.3555,-71.0565,,122.27664041628947,,58452.0
42.3555,-71.0565,237.76766359356895,,21600.0,
42.3555,-71.0565,239.9978527204096,,28500.0,
42.3555,-71.0565,239.9978527204096,,28500.0,
42.3555,-71.0565,237.76766359356895,,21600.0,
42.3555,-71.0565,237.76766359356895,,21600.0,
42.3555,-71.0565,237.76766359356895,,21600.0,
42.3555,-71.0565,232.23600769064743,,28500.0,
42.3555,-71.0565,237.76766359356895,,21600.0,
42.3555,-71.0565,239.9978527204096,,28500.0,
42.3555,-71.0565,239.9978527204096,,28500.0,
42.3555,-71.0565,237.76766359356895,,21600.0,
42.3555,-71.0565,237.76766359356895,,21600.0,
42.3555,-71.0565,237.76766359356895,,21600.0,
42.3555,-71.0565,237.76766359356895,,21600.0,
42.3555,-71.0565,237.76766359356895,,21600.0,
42.3555,-71.0565,235.94958793700002,,21600.0,
42.3555,-71.0565,237.76766359356895,,21600.0,
42.3555,-71.0565,237.76766359356895,,21600.0,
42.3555,-71.0565,389.29606586610873,,7040.0,
42.3555,-71.0565,389.29606586610873,,7040.0,
42.3555,-71.0565,389.29606586610873,,7040.0,
42.3555,-71.0565,389.29606586610873,,7040.0,
42.3555,-71.0565,389.29606586610873,,7040.0,
42.3555,-71.0565,566.2488230779763,,4840.0,
42.3555,-71.0565,391.9350315064687,,7040.0,
42.3555,-71.0565,447.29293525733016,,6952.0,
42.3555,-71.0565,447.29293525733016,,6952.0,
42.3555,-71.0565,447.29293525733016,,6952.0,
42.3555,-71.0565,447.29293525733016,,6952.0,
42.3555,-71.0565,446.6399379905213,,4708.0,
42.3555,-71.0565,447.29293525733016,,6952.0,
42.3555,-71.0565,447.29293525733016,,6952.0,
42.3555,-71.0565,237.76766359356895,,21600.0,
42.3555,-71.0565,254.2982939271691,,28500.0,
42.3555,-71.0565,337.1745703828485,,21600.0,
42.3555,-71.0565,,312.24109755226675,,47716.0
42.3555,-71.0565,,303.41224562318746,,153460.0
42.3555,-71.0565,,218.48449852696626,,105480.0
42.3555,-71.0565,,159.7862839108978,,76974.0
42.3555,-71.0565,,397.7865382367254,,141091.0
42.3555,-71.0565,,129.61492995844225,,116880.0
42.3555,-71.0565,,214.60188869348087,,97349.0
42.3555,-71.0565,,292.8996512622487,,139000.0
42.3555,-71.0565,,185.03313875242145,,37578.0
42.3555,-71.0565,,196.74203621502437,,60280.0
42.3555,-71.0565,,238.688590481154,,77000.0
42.3555,-71.0565,,190.7576759873394,,153460.0
42.3555,-71.0565,,220.07437450919542,,71095.0
42.3555,-71.0565,,285.5507019081349,,49702.0
42.3555,-71.0565,,248.87445377384932,,97130.0
42.3555,-71.0565,,241.40626054655675,,36820.0
42.3555,-71.0565,,292.17847556706414,,171025.0
42.3555,-71.0565,,225.7165157114867,,46205.0
42.3555,-71.0565,,185.15414043038055,,191060.0
42.3555,-71.0565,,189.86794885828004,,49130.0
42.3555,-71.0565,,156.2905460838186,,40000.0
42.3555,-71.0565,,133.56597718420505,,59500.0
42.3555,-71.0565,,320.37491631459744,,37995.0
42.3555,-71.0565,,140.20579190163954,,122183.0
42.3555,-71.0565,,164.33901702357196,,33884.0
42.3555,-71.0565,,178.5279383410224,,40000.0
42.3555,-71.0565,,124.73071339767543,,49105.0
42.3555,-71.0565,272.93373456118087,,51069.0,
42.3555,-71.0565,222.18957473758374,,51069.0,
42.3555,-71.0565,268.57784975711695,,51069.0,
42.3555,-71.0565,260.4247594483926,,51069.0,
42.3555,-71.0565,248.14560048235194,,51069.0,
42.3555,-71.0565,,171.50520443792144,,110377.0
42.3555,-71.0565,,310.8105747813816,,36091.0
42.3555,-71.0565,,231.52430481509862,,37452.0
42.3555,-71.0565,,209.47360183912934,,93374.0
42.3555,-71.0565,,188.74429373373366,,221728.0
42.3555,-71.0565,,180.00883142700852,,138461.0
42.3555,-71.0565,,543.1720187854963,,87000.0
42.3555,-71.0565,,349.00386834208877,,201824.0
42.3555,-71.0565,,197.26122627815363,,113199.0
42.3555,-71.0565,,138.08201548276278,,216213.0
42.3555,-71.0565,,164.04909586681177,,59196.0
42.3555,-71.0565,,160.8951173713452,,47134.0
42.3555,-71.0565,,200.4391528494644,,41016.0
42.3555,-71.0565,,200.18152690643637,,100500.0
42.3555,-71.0565,,475.53668882782233,,44750.0
42.3555,-71.0565,,,38618.0,
42.3555,-71.0565,,,,29494.0
42.3555,-71.0565,,221.2684359051132,,66000.0
42.3555,-71.0565,172.6660982935229,,95760.0,
42.3555,-71.0565,,129.56800008678513,,64540.0
42.3555,-71.0565,215.54751763187048,,348986.0,
42.3555,-71.0565,91.39122321803806,,163834.0,
42.3555,-71.0565,226.9730907625693,,186955.0,
42.3555,-71.0565,164.68455621723734,,12480.0,
42.3555,-71.0565,208.96153304758676,,173201.0,
42.3555,-71.0565,,262.7214642822714,,394753.0
42.3555,-71.0565,,146.64807165536686,,450654.0
42.3555,-71.0565,,101.13822304379609,,173600.0
42.3555,-71.0565,138.72204435197855,,40374.0,
42.3555,-71.0565,475.12666910679724,,166800.0,
42.3555,-71.0565,,166.97911488327034,,257988.0
42.3555,-71.0565,96.18104109419839,,62533.0,
42.3555,-71.0565,439.3752148077042,,50276.0,
42.3555,-71.0565,,241.43030049285886,,76315.0
42.3555,-71.0565,,167.30677724072422,,40000.0
42.3555,-71.0565,26.551592481045315,,122032.0,
42.3555,-71.0565,263.4146089032312,,153060.0,
42.3555,-71.0565,122.29022289830259,,33824.0,
42.3555,-71.0565,280.1873333175463,,18000.0,
42.3555,-71.0565,410.13331759014704,,93000.0,
42.3555,-71.0565,270.45895263120957,,49412.0,
42.3555,-71.0565,,257.49208823796886,,605173.0
42.3555,-71.0565,,551.9211552363022,,207223.0
42.3555,-71.0565,,223.24062255025518,,487235.0
42.3555,-71.0565,,175.01331659635065,,425300.0
42.3555,-71.0565,,337.9603820236996,,225875.0
42.3555,-71.0565,,307.4721511490749,,800000.0
42.3555,-71.0565,,344.4969426783217,,40800.0
42.3555,-71.0565,,332.16464443749845,,104000.0
42.3555,-71.0565,,319.35373459572105,,564292.0
42.3555,-71.0565,,444.9249002692194,,610424.0
42.3555,-71.0565,,136.45968281351716,,3072218.0
42.3555,-71.0565,,242.05845429664146,,57188.0
42.3555,-71.0565,,349.6956235867126,,44000.0
42.3555,-71.0565,,673.0624774336545,,211308.0
42.3555,-71.0565,,0.2061137770782356,,1108964.0
42.3555,-71.0565,,224.66474286720563,,100000.0
42.3555,-71.0565,,402.62517308532307,,295000.0
42.3555,-71.0565,234.39856681766864,,88508.0,
42.3555,-71.0565,258.0563863441798,,27000.0,
42.3555,-71.0565,254.64044192042599,,27000.0,
42.3555,-71.0565,260.3189312326955,,27000.0,
42.3555,-71.0565,230.83456919686805,,40484.0,
42.3555,-71.0565,309.3507908764667,,22100.0,
42.3555,-71.0565,364.52559348591814,,77300.0,
42.3555,-71.0565,276.3597691874434,,38000.0,
42.3555,-71.0565,,244.75522699188866,,35000.0
42.3555,-71.0565,,103.13047835647933,,30000.0
42.3555,-71.0565,,171.84947725271772,,650000.0
42.3555,-71.0565,,267.25076564703687,,45000.0
42.3555,-71.0565,,99.62399584998992,,55800.0
42.3555,-71.0565,,288.42949066578154,,110959.0
42.3555,-71.0565,139.70910553957984,,121245.0,
42.3555,-71.0565,,249.5478506613904,,84589.0
42.3555,-71.0565,79.73666998441527,,55834.0,
42.3555,-71.0565,79.73670247802427,,25737.0,
42.3555,-71.0565,79.73668161597153,,65835.0,
42.3555,-71.0565,79.73667241457213,,18239.0,
42.3555,-71.0565,126.82381247584246,,37230.0,
42.3555,-71.0565,,780.489674896005,,704270.0
42.3555,-71.0565,,144.88775476013203,,133682.0
42.3555,-71.0565,,203.99481839440926,,36944.0
42.3555,-71.0565,149.9120279239833,,42873.0,
42.3555,-71.0565,,299.8971888117096,,790399.0
42.3555,-71.0565,94.75084219952528,,157450.0,
42.3555,-71.0565,145.11499129112323,,74868.0,
42.3555,-71.0565,242.93404744293525,,110566.0,
42.3555,-71.0565,,144.43834933789893,,80442.0
42.3555,-71.0565,194.57570980185787,,200000.0,
42.3555,-71.0565,183.04953842408898,,199422.0,
42.3555,-71.0565,,780.5209287763965,,139755.0
42.3555,-71.0565,174.8091146644599,,59387.0,
42.3555,-71.0565,220.45119108247582,,135160.0,
42.3555,-71.0565,216.35855558222514,,85986.0,
42.3555,-71.0565,,76.97312696712959,,108045.0
42.3555,-71.0565,,206.365733571795,,327702.0
42.3555,-71.0565,,88.65160599662362,,284206.0
42.3555,-71.0565,,374.7806422547271,,236236.0
42.3555,-71.0565,,141.71932990374142,,211351.0
42.3555,-71.0565,,244.76354493093427,,82671.0
42.3555,-71.0565,,219.38879529464998,,106458.0
42.3555,-71.0565,,140.36491496875695,,338481.0
42.3555,-71.0565,197.00577193119614,,567718.0,
42.3555,-71.0565,264.2354115770873,,72457.0,
42.3555,-71.0565,307.22420410575273,,72457.0,
42.3555,-71.0565,264.9581648890286,,72458.0,
42.3555,-71.0565,,582.0315673259853,,46778.0
42.3555,-71.0565,,2559.0354829941675,,178503.0
42.3555,-71.0565,,3101.7179069850345,,199507.0
42.3555,-71.0565,,1319.9901897743168,,101432.0
42.3555,-71.0565,188.29358780637074,,59178.0,
42.3555,-71.0565,,144.97533428319502,,179013.0
42.3555,-71.0565,,619.4261992436557,,36000.0
42.3555,-71.0565,247.70231273681296,,22750.0,
42.3555,-71.0565,23.43998810952115,,25410.0,
42.3555,-71.0565,,119.61040545907348,,227365.0
42.3555,-71.0565,,155.20944541689028,,85072.0
42.3555,-71.0565,,56427.686531440326,,5000.0
42.3555,-71.0565,466.64425940900594,,103191.0,
42.3555,-71.0565,150.124777026194,,672239.0,
42.3555,-71.0565,,205.70422821617862,,92700.0
42.3555,-71.0565,,136.483968966372,,1123098.0
42.3555,-71.0565,,995.6065116311165,,293341.0
42.3555,-71.0565,,165.11722130130678,,55051.0
42.3555,-71.0565,,312.15292773193147,,340970.0
42.3555,-71.0565,185.07866234258873,,30325.0,
42.3555,-71.0565,,281.06422750690297,,376675.0
42.3555,-71.0565,182.68403470263507,,98401.0,
42.3555,-71.0565,248.84043015610138,,36873.0,
42.3555,-71.0565,127.9696829789994,,59400.0,
42.3555,-71.0565,,340.964432711741,,42364.0
42.3555,-71.0565,,218.69040913963457,,130900.0
42.3555,-71.0565,,202.98910846966734,,202054.0
42.3555,-71.0565,104.46482172823588,,109194.0,
42.3555,-71.0565,188.37604177643442,,47706.0,
42.3555,-71.0565,292.75103121446693,,13984.0,
42.3555,-71.0565,332.9608259224066,,13984.0,
42.3555,-71.0565,330.29690157102914,,13984.0,
42.3555,-71.0565,330.86267160716415,,13984.0,
42.3555,-71.0565,137.6375389552085,,43375.0,
42.3555,-71.0565,134.858659178635,,33000.0,
42.3555,-71.0565,176.29941643792253,,31416.0,
42.3555,-71.0565,157.51514086801868,,32500.0,
42.3555,-71.0565,116.7800255534681,,32500.0,
